id,group_id,event_id,venue_id,venue_name,time,address,lat,lon
105,37994,268833696,26766345,Tito Murphys,1583024400000,346 W 46th St,40.760323,-73.98978
106,37994,268807548,26180917,Windfall,1583024400000,23 W 39th St,40.752464,-73.9837
107,37994,268961488,26160237,Common Ground Bar,1583103600000,63 Gansevoort St,40.739594,-74.00733
108,37994,269012718,26104963,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1583364600000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
109,37994,269069162,26883037,The Grain Bar at Grand Central,1583451000000,89 East 42nd Street entrance,40.752728,-73.977234
110,37994,268562400,26104963,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1583451000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
111,37994,268986189,26080293,Ainsworth,1583535600000,64 3rd Ave,40.73131,-73.98886
112,37994,269041310,26881558,Nosh! at Courtyard Marriott,1583542800000,114 W 40th St,40.753563,-73.98623
113,37994,269011986,26034125,World Bar,1583627400000,845 United Nations Plaza,40.752518,-73.96769
114,37994,269039821,26018497,The Playwright Irish Pub,1583683200000,27 W 35th St,40.74979,-73.98538
115,37994,nbljqrybcfblb,26021662,Manhattan,1583708400000,address_1,40.783062,-73.97125
116,37994,nbljqrybcfbmb,26021662,Manhattan,1583794800000,address_1,40.783062,-73.97125
117,37994,269072104,26033081,Chelsea Market,1583881200000,75 9th Ave,40.74244,-74.00614
118,37994,nbljqrybcfbnb,26021662,Manhattan,1583881200000,address_1,40.783062,-73.97125
119,37994,269190132,26104963,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1583965800000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
120,37994,nbljqrybcfbpb,26021662,Manhattan,1583967600000,address_1,40.783062,-73.97125
121,37994,269185695,26104963,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1584052200000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
122,37994,269163435,26566597,Tara Rose,1584054000000,384 3rd Ave,40.74185,-73.98142
123,37994,269070023,26072830,Great Northern Food Hall,1584054000000,89 E 42nd St,40.752514,-73.97749
124,37994,nbljqrybcfbqb,26021662,Manhattan,1584054000000,address_1,40.783062,-73.97125
125,37994,269140087,26018497,The Playwright Irish Pub,1584138600000,27 W 35th St,40.74979,-73.98538
126,37994,269165787,26705487,Ainsworth Social,1584138600000,645 9th Ave,40.760624,-73.9914
127,37994,nbljqrybcfbrb,26021662,Manhattan,1584140400000,address_1,40.783062,-73.97125
128,37994,269401932,26088154,Hudson Station,1584226800000,440 9th Ave,40.753822,-73.995735
129,37994,269213032,26018497,The Playwright Irish Pub,1584226800000,27 W 35th St,40.74979,-73.98538
130,37994,nbljqrybcfbsb,26021662,Manhattan,1584226800000,address_1,40.783062,-73.97125
131,37994,269240833,26244835,Croton Reservoir Tavern,1584234000000,108 W 40th St,40.75374,-73.98578
132,37994,nbljqrybcfbtb,26021662,Manhattan,1584313200000,address_1,40.783062,-73.97125
133,37994,nbljqrybcfbvb,26021662,Manhattan,1584399600000,address_1,40.783062,-73.97125
134,37994,269308467,26131603,The VNYL- Vintage New York Lifestyle,1584482400000,100 3rd Ave,40.73251,-73.98817
135,37994,269331441,26034125,World Bar,1584484200000,845 United Nations Plaza,40.752518,-73.96769
136,37994,nbljqrybcfbwb,26021662,Manhattan,1584486000000,address_1,40.783062,-73.97125
137,37994,nbljqrybcfbxb,26021662,Manhattan,1584572400000,address_1,40.783062,-73.97125
138,37994,nbljqrybcfbzb,26021662,Manhattan,1584658800000,address_1,40.783062,-73.97125
139,37994,nbljqrybcfbbc,26021662,Manhattan,1584745200000,address_1,40.783062,-73.97125
140,37994,269379170,26221840,Grotta Azzurra,1584745200000,177 Mulberry St,40.72032,-73.99705
141,37994,269310648,26424629,230 Fifth Ave Penthouse,1584828000000,230 Fifth Ave.,40.744038,-73.98813
142,37994,nbljqrybcfbcc,26021662,Manhattan,1584831600000,address_1,40.783062,-73.97125
143,37994,269380702,26018497,The Playwright Irish Pub,1584833400000,27 W 35th St,40.74979,-73.98538
144,37994,269334906,26238869,230 5th Ave. Penthouse,1584835200000,230 5th Ave.,40.744038,-73.98813
145,37994,269141324,26204130,New World Stages,1584892800000,340 W 50th St,40.7628,-73.98765
146,37994,nbljqrybcfbdc,26021662,Manhattan,1584918000000,address_1,40.783062,-73.97125
147,37994,nbljqrybcfbfc,26021662,Manhattan,1585004400000,address_1,40.783062,-73.97125
148,37994,nbljqrybcfbgc,26021662,Manhattan,1585090800000,address_1,40.783062,-73.97125
149,37994,269131690,26061494,230 Fifth Rooftop Bar,1585173600000,230 5th Ave,40.743965,-73.98806
150,37994,nbljqrybcfbhc,26021662,Manhattan,1585177200000,address_1,40.783062,-73.97125
151,37994,vtvbrrybcfbjc,26021662,Manhattan,1585263600000,address_1,40.783062,-73.97125
152,37994,vtvbrrybcfbkc,26021662,Manhattan,1585350000000,address_1,40.783062,-73.97125
153,37994,269625826,26906060,Online event,1585427400000,address_1,-8.521147,179.1962
154,37994,269625006,26906060,Online event,1585436400000,address_1,-8.521147,179.1962
155,37994,vtvbrrybcfblc,26021662,Manhattan,1585436400000,address_1,40.783062,-73.97125
156,37994,269650640,26906060,Online event,1585501200000,address_1,-8.521147,179.1962
157,37994,vtvbrrybcfbmc,26021662,Manhattan,1585522800000,address_1,40.783062,-73.97125
158,37994,vtvbrrybcfbnc,26021662,Manhattan,1585609200000,address_1,40.783062,-73.97125
159,37994,vtvbrrybcfbpc,26021662,Manhattan,1585695600000,address_1,40.783062,-73.97125
160,37994,269695531,26906060,Online event,1585695600000,address_1,-8.521147,179.1962
161,37994,269648676,26906060,Online event,1585782000000,address_1,-8.521147,179.1962
162,37994,269752463,26906060,Online event,1585868400000,address_1,-8.521147,179.1962
163,37994,269671204,26906060,Online event,1585953000000,address_1,-8.521147,179.1962
164,37994,269771333,26906060,Online event,1585960200000,address_1,-8.521147,179.1962
165,37994,269792143,26906060,Online event,1586023200000,address_1,-8.521147,179.1962
166,37994,269816740,26906060,Online event,1586046600000,address_1,-8.521147,179.1962
167,37994,269789004,26019022,New York,1586109600000,address_1,40.712776,-74.005974
168,37994,269838572,26906060,Online event,1586113200000,address_1,-8.521147,179.1962
169,37994,269858763,26906060,Online event,1586300400000,address_1,-8.521147,179.1962
170,37994,269895120,26906060,Online event,1586392200000,address_1,-8.521147,179.1962
171,37994,269912886,26906060,Online event,1586478600000,address_1,-8.521147,179.1962
172,37994,269913596,26906060,Online event,1586556000000,address_1,-8.521147,179.1962
173,37994,269789533,26021662,Manhattan,1586559600000,address_1,40.783062,-73.97125
174,37994,269954894,26906060,Online event,1586644200000,address_1,-8.521147,179.1962
175,37994,269973972,26906060,Online event,1586649600000,address_1,-8.521147,179.1962
176,37994,269934058,26906060,Online event,1586651400000,address_1,-8.521147,179.1962
177,37994,269973507,26906060,Online event,1586732400000,address_1,-8.521147,179.1962
178,37994,270027466,26906060,Online event,1586991600000,address_1,-8.521147,179.1962
179,37994,270046489,26906060,Online event,1587074400000,address_1,-8.521147,179.1962
180,37994,270066207,26906060,Online event,1587160800000,address_1,-8.521147,179.1962
181,37994,269963650,26906060,Online event,1587164400000,address_1,-8.521147,179.1962
182,37994,270045701,26906060,Online event,1587254400000,address_1,-8.521147,179.1962
183,37994,270064860,26906060,Online event,1587337200000,address_1,-8.521147,179.1962
184,37994,270162905,26906060,Online event,1587515400000,address_1,-8.521147,179.1962
185,37994,lghjrrybcgbfc,26021662,Manhattan,1587682800000,address_1,40.783062,-73.971252
186,37994,270220062,26906060,Online event,1587765600000,address_1,-8.521147,179.1962
187,37994,xdsrrrybcgbgc,26906060,Online event,1587776400000,address_1,-8.521147,179.1962
188,37994,270162014,26906060,Online event,1587861000000,address_1,-8.521147,179.1962
189,37994,xdsrrrybcgbhc,26906060,Online event,1587862800000,address_1,-8.521147,179.1962
190,37994,270180469,26906060,Online event,1587927600000,address_1,-8.521147,179.1962
191,37994,269995084,26906060,Online event,1587929400000,address_1,-8.521147,179.1962
192,37994,270221460,26906060,Online event,1587942000000,address_1,-8.521147,179.1962
193,37994,vstvrrybcgbmc,26021662,Manhattan,1588201200000,address_1,40.783062,-73.97125
194,37994,270202072,26906060,Online event,1588201200000,address_1,-8.521147,179.1962
195,37994,270242243,26906060,Online event,1588284000000,address_1,-8.521147,179.1962
196,37994,bdtvrrybcgbnc,26019022,New York,1588287600000,address_1,40.712776,-74.005974
531,12542,268717706,26558024,New York Theosophical Society,1584054000000,242 E 53rd St,40.75689,-73.96793
532,12542,270167426,26906060,Online event,1587682800000,address_1,-8.521147,179.1962
541,45494,269087488,26025794,Sky Room,1583451000000,330 W 40th St,40.756516,-73.99245
542,45494,269087518,26221840,Grotta Azzurra,1583539200000,177 Mulberry St,40.72037,-73.997
559,142292,268661111,24470116,Hida Japanese Restaurant                                    ,1583026200000,6 Saw Mill River Rd.,0,0
560,142292,268668193,26898508,Fred Astaire Dance Studio,1584142200000,14 Candlewood Lake Rd,41.43502,-73.41309
567,29074,269088418,26236942,Mile End Delicatessen,1584813600000,97 Hoyt St,40.687454,-73.9871
568,29074,269624080,26906060,Online event,1585954800000,address_1,-8.521147,179.1962
581,115482,267475797,23758732,"440 Studios -Studio 3C, 3rd Floor",1583085600000,440 Lafayette Street,40.729458,-73.99185
582,115482,267475828,22546022,440 Studios - Studio 3F ,1583094600000,440 Lafayette Street ,40.729458,-73.99185
583,115482,267475841,23758732,"440 Studios -Studio 3C, 3rd Floor",1584291600000,440 Lafayette Street,40.729458,-73.99185
584,115482,269488192,26218399,Tompkins Square Park,1584572400000,E 10th St,40.72643,-73.98178
585,115482,269485598,26019022,New York,1584572400000,address_1,40.712776,-74.005974
586,115482,267475882,26019022,New York,1584831600000,address_1,40.712776,-74.005974
587,115482,269532578,26019022,New York,1585090800000,address_1,40.712776,-74.005974
588,115482,269485647,26019022,New York,1586106000000,address_1,40.712776,-74.005974
589,115482,269532989,26019022,New York,1586115000000,address_1,40.712776,-74.005974
590,115482,269485797,26019022,New York,1586300400000,address_1,40.712776,-74.005974
591,115482,269487491,26019022,New York,1587315600000,address_1,40.712776,-74.005974
592,115482,269533010,26019022,New York,1587324600000,address_1,40.712776,-74.005974
593,115482,269487768,26019022,New York,1587596400000,address_1,40.712776,-74.005974
623,160956,hdktlrybcfbsb,26894383,Renegades of Sunset,1584201600000,address_1,40.655903,-74.00752
637,161249,268569664,26852670,215 Mulberry St,1583362800000,215 Mulberry St,40.72217,-73.99638
638,161249,270124717,26906060,Online event,1588113000000,address_1,-8.521147,179.1962
686,47098,pgmqgrybcfbgb,25475776,Hex & Company,1583366400000,2871 Broadway,40.805264,-73.966232
687,47098,snwxzqybcfbgb,4835782,The Brooklyn Strategist,1583366400000,333 Court Street,40.682762,-73.995544
688,47098,mbxvnrybcfbgb,26785236,Gamestoria,1583366400000,42-11 Broadway,40.75819,-73.916817
689,47098,269130622,855948,The Compleat Strategist,1583451000000,11 East 33rd Street,40.747402,-73.98415
690,47098,dxqvnnybcfbkb,855948,The Compleat Strategist,1583604000000,11 East 33rd Street,40.747402,-73.98415
691,47098,269132360,25475776,Hex & Company,1583690400000,2871 Broadway,40.805264,-73.96623
692,47098,pgmqgrybcfbpb,25475776,Hex & Company,1583967600000,2871 Broadway,40.805264,-73.966232
693,47098,snwxzqybcfbpb,4835782,The Brooklyn Strategist,1583967600000,333 Court Street,40.682762,-73.995544
694,47098,mbxvnrybcfbpb,26785236,Gamestoria,1583967600000,42-11 Broadway,40.75819,-73.916817
695,47098,dxqvnnybcfbsb,855948,The Compleat Strategist,1584205200000,11 East 33rd Street,40.747402,-73.98415
696,47098,269130851,25475776,Hex & Company,1584313200000,2871 Broadway,40.805264,-73.96623
697,47098,mbxvnrybcfbxb,26785236,Gamestoria,1584572400000,42-11 Broadway,40.75819,-73.91682
698,47098,dxqvnnybcfbcc,855948,The Compleat Strategist,1584810000000,11 East 33rd Street,40.747402,-73.98415
699,47098,269551934,25475776,Hex & Company,1585177200000,2871 Broadway,40.805264,-73.96623
700,47098,tmqvqrybcfbhc,26785236,Gamestoria,1585177200000,42-11 Broadway,40.75819,-73.916817
701,47098,269591480,25475776,Hex & Company,1585263600000,2871 Broadway,40.805264,-73.96623
702,47098,dxqvnnybcfblc,855948,The Compleat Strategist,1585414800000,11 East 33rd Street,40.747402,-73.98415
703,47098,tmqvqrybcgbcb,26785236,Gamestoria,1585782000000,42-11 Broadway,40.75819,-73.916817
704,47098,dxqvnnybcgbgb,855948,The Compleat Strategist,1586019600000,11 East 33rd Street,40.747402,-73.98415
705,47098,269797795,25475776,Hex & Company,1586300400000,2871 Broadway,40.805264,-73.96623
706,47098,tmqvqrybcgblb,26785236,Gamestoria,1586386800000,42-11 Broadway,40.75819,-73.916817
707,47098,dxqvnnybcgbpb,855948,The Compleat Strategist,1586624400000,11 East 33rd Street,40.747402,-73.98415
708,47098,tmqvqrybcgbtb,26785236,Gamestoria,1586991600000,42-11 Broadway,40.75819,-73.916817
709,47098,dxqvnnybcgbxb,855948,The Compleat Strategist,1587229200000,11 East 33rd Street,40.747402,-73.98415
710,47098,tmqvqrybcgbdc,26785236,Gamestoria,1587596400000,42-11 Broadway,40.75819,-73.916817
711,47098,dxqvnnybcgbhc,855948,The Compleat Strategist,1587834000000,11 East 33rd Street,40.747402,-73.98415
712,47098,tmqvqrybcgbmc,26785236,Gamestoria,1588201200000,42-11 Broadway,40.75819,-73.916817
763,65784,fwwkkrybcfbvb,23886624,Ample Hills Creamery ,1584397800000,305 Nevins St 11215,40.67889,-73.987274
764,65784,269814273,26906060,Online event,1586903400000,address_1,-8.521147,179.1962
765,65784,fwwkkrybcgbbc,23886624,Ample Hills Creamery ,1587421800000,305 Nevins St 11215,40.67889,-73.987274
786,12907,zfkxprybcfbmb,26673908,BRONSTEIN APARTMENT,1583794800000,EAST 57TH STREET,40.760178,-73.967331
787,12907,zfkxprybcgbcc,26673908,BRONSTEIN APARTMENT,1583794800000,EAST 57TH STREET,40.760178,-73.96733
788,12907,dhqqnrybcfbwb,26292885,Hyatt Regency Phoenix,1586523600000,122 N 2nd St,33.449825,-112.07189
789,12907,fmzjrrybcgbrb,26673908,BRONSTEIN APARTMENT,1586818800000,EAST 57TH STREET,40.760178,-73.96733
790,12907,270306213,26906060,Online event,1588078800000,address_1,-8.521147,179.1962
791,12907,fmzjrrybchbpb,26673908,BRONSTEIN APARTMENT,1588289400000,EAST 57TH STREET,40.760178,-73.96733
797,8940,mgljwqybcgbmb,26906060,Online event,1586469600000,address_1,-8.521147,179.1962
798,8940,hgljwqybcgbdc,26906060,Online event,1587592800000,address_1,-8.521147,179.1962
856,52576,268682043,26180917,Windfall,1583024400000,23 W 39th St,40.752464,-73.9837
857,52576,268656038,26850628,Church of the Holy Apostles,1583024400000,296 9th Ave,40.74926,-73.99876
858,52576,268799003,26187806,Nirvana,1583364600000,346 Lexington Ave,40.750004,-73.97738
859,52576,269066503,24383151,New World Stage Theaters,1583456400000,"340 West 50th Street, NYC",40.762825,-73.987648
860,52576,269165895,26302946,Ample Hills Creamery Gowanus,1583542800000,305 Nevins St,40.678913,-73.98733
861,52576,268983804,26706041,St Lukes Theatre Box Office,1583543700000,308 W 46th St,40.759865,-73.98867
862,52576,269238049,24383151,New World Stage Theaters,1584057600000,"340 West 50th Street, NYC",40.762825,-73.987648
863,52576,269306512,26302946,Ample Hills Creamery Gowanus,1584144000000,305 Nevins St,40.678913,-73.98733
864,52576,269156802,26706041,St Lukes Theatre Box Office,1584208800000,308 W 46th St,40.759865,-73.98867
865,52576,269353877,26802810,Kingston Public House,1584309600000,100 Kingston Ave,40.67621,-73.9418
866,52576,269308622,26034125,World Bar,1584484200000,845 United Nations Plaza,40.752518,-73.96769
867,52576,269449981,26904213,342 Franklin Ave,1584756000000,342 Franklin Ave,40.68739,-73.95714
868,52576,269907400,26019022,New York,1586372400000,address_1,40.712776,-74.005974
869,52576,269854521,26019022,New York,1586386800000,address_1,40.712776,-74.005974
870,52576,269931618,26019022,New York,1586649600000,address_1,40.712776,-74.005974
871,52576,269928482,26019022,New York,1586905200000,address_1,40.712776,-74.005974
872,52576,270026732,26019022,New York,1586995200000,address_1,40.712776,-74.005974
873,52576,270021466,26019022,New York,1586995200000,address_1,40.712776,-74.005974
874,52576,270049838,26906060,Online event,1587337200000,address_1,-8.521147,179.1962
875,52576,269949989,26019022,New York,1587429000000,address_1,40.712776,-74.005974
876,52576,270082549,26906060,Online event,1587679200000,address_1,-8.521147,179.1962
877,52576,270124051,26906060,Online event,1587772800000,address_1,-8.521147,179.1962
878,52576,270215817,26906060,Online event,1587927600000,address_1,-8.521147,179.1962
879,52576,270237136,26906060,Online event,1588024800000,address_1,-8.521147,179.1962
880,52576,270199589,26906060,Online event,1588032000000,address_1,-8.521147,179.1962
881,52576,270238444,26906060,Online event,1588204800000,address_1,-8.521147,179.1962
1184,110560,268682071,26180917,Windfall,1583024400000,23 W 39th St,40.752464,-73.9837
1185,110560,268656039,26850628,Church of the Holy Apostles,1583024400000,296 9th Ave,40.74926,-73.99876
1186,110560,268799025,26187806,Nirvana,1583364600000,346 Lexington Ave,40.750004,-73.97738
1187,110560,268770937,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1583364600000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
1188,110560,268848739,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1583451000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
1189,110560,268212226,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1583451000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
1190,110560,269066488,24383151,New World Stage Theaters,1583456400000,"340 West 50th Street, NYC",40.762825,-73.987648
1191,110560,268654570,26804495,Brooklyn Zoo NY,1583456400000,230 Bogart St,40.711662,-73.93546
1192,110560,268822766,26862143,Nosh! at Courtyard Marriott,1583542800000,"114 W 40th St,",40.753563,-73.98623
1193,110560,269165891,26302946,Ample Hills Creamery Gowanus,1583542800000,305 Nevins St,40.678913,-73.98733
1194,110560,268983805,26706041,St Lukes Theatre Box Office,1583543700000,308 W 46th St,40.759865,-73.98867
1195,110560,268459899,26086756,48 Wall St,1583881200000,48 Wall St,40.706554,-74.00905
1196,110560,268947931,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1583965800000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
1197,110560,269146310,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1584052200000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
1198,110560,269238048,24383151,New World Stage Theaters,1584057600000,"340 West 50th Street, NYC",40.762825,-73.987648
1199,110560,269137470,26018497,The Playwright Irish Pub,1584138600000,27 W 35th St,40.74979,-73.98538
1200,110560,269306515,26302946,Ample Hills Creamery Gowanus,1584144000000,305 Nevins St,40.678913,-73.98733
1201,110560,269156806,26706041,St Lukes Theatre Box Office,1584208800000,308 W 46th St,40.759865,-73.98867
1202,110560,269353862,26802810,Kingston Public House,1584309600000,100 Kingston Ave,40.67621,-73.9418
1203,110560,269308635,26034125,World Bar,1584484200000,845 United Nations Plaza,40.752518,-73.96769
1204,110560,269129203,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1584570600000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
1205,110560,269129936,26886324,Nosh @ The Courtyard Marriott,1584748800000,114 W 40th St.,40.753563,-73.98623
1206,110560,269449974,26904213,342 Franklin Ave,1584756000000,342 Franklin Ave,40.68739,-73.95714
1207,110560,268826041,26149102,Brooklyn EXPO Center,1584806400000,72 Noble St,40.728115,-73.9578
1208,110560,268482688,26086756,48 Wall St,1584813600000,48 Wall St,40.706554,-74.00905
1209,110560,268952894,26876120,New World Stages,1584892800000,340 W 50th St,40.76278,-73.98758
1210,110560,269091751,26019022,New York,1585173600000,address_1,40.712776,-74.005974
1211,110560,269295565,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1585175400000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
1212,110560,269632817,26019022,New York,1585242000000,address_1,40.712776,-74.005974
1213,110560,269616628,26906060,Online event,1585355400000,address_1,-8.521147,179.1962
1214,110560,269643566,26906060,Online event,1585427400000,address_1,-8.521147,179.1962
1215,110560,269693489,26906060,Online event,1585429200000,address_1,-8.521147,179.1962
1216,110560,269689053,26019022,New York,1585436400000,address_1,40.712776,-74.005974
1217,110560,269680238,26906060,Online event,1585441800000,address_1,-8.521147,179.1962
1218,110560,269753853,26019022,New York,1585771200000,address_1,40.712776,-74.005974
1219,110560,269667728,26906060,Online event,1585782000000,address_1,-8.521147,179.1962
1220,110560,269685655,26906060,Online event,1585866600000,address_1,-8.521147,179.1962
1221,110560,269249316,26077920,Society Billiards + Bar,1585953000000,10 E 21st St,40.739826,-73.990105
1222,110560,269741801,26906060,Online event,1585953000000,address_1,-8.521147,179.1962
1223,110560,269747544,26906060,Online event,1585956600000,address_1,-8.521147,179.1962
1224,110560,269769950,26019022,New York,1585958400000,address_1,40.712776,-74.005974
1225,110560,269773114,26906060,Online event,1586094300000,address_1,-8.521147,179.1962
1226,110560,269785267,26906060,Online event,1586113200000,address_1,-8.521147,179.1962
1227,110560,269907421,26019022,New York,1586372400000,address_1,40.712776,-74.005974
1228,110560,269908902,26019022,New York,1586372400000,address_1,40.712776,-74.005974
1229,110560,269854528,26019022,New York,1586386800000,address_1,40.712776,-74.005974
1230,110560,269786409,26906060,Online event,1586392200000,address_1,-8.521147,179.1962
1231,110560,269950494,26019022,New York,1586467800000,address_1,40.712776,-74.005974
1232,110560,269836999,26906060,Online event,1586478600000,address_1,-8.521147,179.1962
1233,110560,269181833,26119357,Balance Arts Center,1586541600000,151 W 30th St 3rd fl,40.748436,-73.991776
1234,110560,269913207,26019022,New York,1586559600000,address_1,40.712776,-74.005974
1235,110560,269868660,26906060,Online event,1586565000000,address_1,-8.521147,179.1962
1236,110560,269931624,26019022,New York,1586649600000,address_1,40.712776,-74.005974
1237,110560,269908202,26906060,Online event,1586699100000,address_1,-8.521147,179.1962
1238,110560,269765843,26019022,New York,1586714400000,address_1,40.712776,-74.005974
1239,110560,269957350,26019022,New York,1586736000000,address_1,40.712776,-74.005974
1240,110560,269787151,26019022,New York,1586818800000,address_1,40.712776,-74.005974
1241,110560,269970236,26019022,New York,1586901600000,address_1,40.712776,-74.005974
1242,110560,269928490,26019022,New York,1586905200000,address_1,40.712776,-74.005974
1243,110560,269962871,26906060,Online event,1586910600000,address_1,-8.521147,179.1962
1244,110560,269971163,26019022,New York,1586977200000,address_1,40.712776,-74.005974
1245,110560,269942266,26906060,Online event,1586991600000,address_1,-8.521147,179.1962
1246,110560,270026744,26019022,New York,1586995200000,address_1,40.712776,-74.005974
1247,110560,270021472,26019022,New York,1586995200000,address_1,40.712776,-74.005974
1248,110560,270028863,26019022,New York,1587074400000,address_1,40.712776,-74.005974
1249,110560,269909935,26906060,Online event,1587074400000,address_1,-8.521147,179.1962
1250,110560,269968357,26906060,Online event,1587083400000,address_1,-8.521147,179.1962
1251,110560,270044568,26019022,New York,1587150000000,address_1,40.712776,-74.005974
1252,110560,270003739,26906060,Online event,1587169800000,address_1,-8.521147,179.1962
1253,110560,270040651,26019022,New York,1587232800000,address_1,40.712776,-74.005974
1254,110560,269969854,26019022,New York,1587315600000,address_1,40.712776,-74.005974
1255,110560,270121625,26906060,Online event,1587319200000,address_1,-8.521147,179.1962
1256,110560,270006381,26906060,Online event,1587322800000,address_1,-8.521147,179.1962
1257,110560,270001503,26906060,Online event,1587337200000,address_1,-8.521147,179.1962
1258,110560,270059999,26019022,New York,1587423600000,address_1,40.712776,-74.005974
1259,110560,269949993,26019022,New York,1587429000000,address_1,40.712776,-74.005974
1260,110560,270060939,26906060,Online event,1587504600000,address_1,-8.521147,179.1962
1261,110560,270038074,26906060,Online event,1587515400000,address_1,-8.521147,179.1962
1262,110560,270080241,26906060,Online event,1587592800000,address_1,-8.521147,179.1962
1263,110560,270061376,26906060,Online event,1587601800000,address_1,-8.521147,179.1962
1264,110560,270157226,26906060,Online event,1587663000000,address_1,-8.521147,179.1962
1265,110560,270082555,26906060,Online event,1587679200000,address_1,-8.521147,179.1962
1266,110560,270104597,26906060,Online event,1587688200000,address_1,-8.521147,179.1962
1267,110560,269990667,26906060,Online event,1587688200000,address_1,-8.521147,179.1962
1268,110560,270175297,26906060,Online event,1587747600000,address_1,-8.521147,179.1962
1269,110560,270155753,26906060,Online event,1587756600000,address_1,-8.521147,179.1962
1270,110560,270102890,26906060,Online event,1587769200000,address_1,-8.521147,179.1962
1271,110560,270124081,26906060,Online event,1587772800000,address_1,-8.521147,179.1962
1272,110560,270179465,26906060,Online event,1587830400000,address_1,-8.521147,179.1962
1273,110560,270198003,26906060,Online event,1587841200000,address_1,-8.521147,179.1962
1274,110560,270185652,26906060,Online event,1587848400000,address_1,-8.521147,179.1962
1275,110560,270072033,26906060,Online event,1587852000000,address_1,-8.521147,179.1962
1276,110560,270196157,26906060,Online event,1587852000000,address_1,-8.521147,179.1962
1277,110560,270222863,26906060,Online event,1587909600000,address_1,-8.521147,179.1962
1278,110560,270216176,26906060,Online event,1587913200000,address_1,-8.521147,179.1962
1279,110560,270176263,26906060,Online event,1587927600000,address_1,-8.521147,179.1962
1280,110560,270215842,26906060,Online event,1587927600000,address_1,-8.521147,179.1962
1281,110560,270203362,26906060,Online event,1587931200000,address_1,-8.521147,179.1962
1282,110560,270237145,26906060,Online event,1588024800000,address_1,-8.521147,179.1962
1283,110560,270199596,26906060,Online event,1588032000000,address_1,-8.521147,179.1962
1284,110560,270217744,26906060,Online event,1588102200000,address_1,-8.521147,179.1962
1285,110560,270176745,26906060,Online event,1588111200000,address_1,-8.521147,179.1962
1286,110560,270301104,26906060,Online event,1588172400000,address_1,-8.521147,179.1962
1287,110560,270297348,26906060,Online event,1588199400000,address_1,-8.521147,179.1962
1288,110560,270238458,26906060,Online event,1588204800000,address_1,-8.521147,179.1962
1289,110560,270122097,26906060,Online event,1588206600000,address_1,-8.521147,179.1962
1290,110560,270157037,26906060,Online event,1588284000000,address_1,-8.521147,179.1962
1914,54691,270129183,26906060,Online event,1587589200000,address_1,-8.521147,179.1962
1949,49130,269095281,903097,metro diner,1583538300000,100th and Broadway,40.797178,-73.969825
1962,57688,268761132,26311608,German School Brooklyn NYC - Deutsche Schule Brooklyn NYC,1583105400000,17 Eastern Pkwy,40.67344,-73.96795
1963,57688,268581235,26055157,Bierocracy,1583366400000,12-23 Jackson Ave,40.743984,-73.95025
1964,57688,268620729,26377321,SoHo Playhouse,1583368200000,15 Vandam St,40.726532,-74.00437
1965,57688,269264977,26267380,Galli Theater New York,1583881200000,74 Warren St,40.715214,-74.009926
1966,57688,269284074,26298508,German School Manhattan,1584145800000,74 Warren St,40.715275,-74.00997
1967,57688,269283963,26298508,German School Manhattan,1585263600000,74 Warren St,40.715275,-74.00997
1968,57688,269843319,26906060,Online event,1586903400000,address_1,40.67344,-73.96795
1969,57688,270069401,26906060,Online event,1587510000000,address_1,-8.521147,179.1962
1995,130643,269023759,24262453,ANYWHERE IN THE WORLD,1583710200000,999 main st.,40.75724,-73.95347
1996,130643,dxcsbrybcfbmb,25432023,TRS Inc Professional Suite,1583794800000,40 Exchange Place,40.705788,-74.01025
1997,130643,269049809,24262453,ANYWHERE IN THE WORLD,1584054900000,999 main st.,40.75724,-73.95347
1998,130643,269047889,24262453,ANYWHERE IN THE WORLD,1584660600000,999 main st.,40.75724,-73.95347
1999,130643,268994609,25651849,224 W 35th St,1584799200000,224 West 35th Street,40.75184,-73.99131
