110,37994,268562400,26104963,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1583451000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
115,37994,nbljqrybcfblb,26021662,Manhattan,1583708400000,address_1,40.783062,-73.97125
149,37994,269131690,26061494,230 Fifth Rooftop Bar,1585173600000,230 5th Ave,40.743965,-73.98806
178,37994,270027466,26906060,Online event,1586991600000,address_1,-8.521147,179.1962
531,12542,268717706,26558024,New York Theosophical Society,1584054000000,242 E 53rd St,40.75689,-73.96793
532,12542,270167426,26906060,Online event,1587682800000,address_1,-8.521147,179.1962
541,45494,269087488,26025794,Sky Room,1583451000000,330 W 40th St,40.756516,-73.99245
559,142292,268661111,24470116,Hida Japanese Restaurant                                    ,1583026200000,6 Saw Mill River Rd.,0,0
560,142292,268668193,26898508,Fred Astaire Dance Studio,1584142200000,14 Candlewood Lake Rd,41.43502,-73.41309
568,29074,269624080,26906060,Online event,1585954800000,address_1,-8.521147,179.1962
623,160956,hdktlrybcfbsb,26894383,Renegades of Sunset,1584201600000,address_1,40.655903,-74.00752
637,161249,268569664,26852670,215 Mulberry St,1583362800000,215 Mulberry St,40.72217,-73.99638
638,161249,270124717,26906060,Online event,1588113000000,address_1,-8.521147,179.1962
686,47098,pgmqgrybcfbgb,25475776,Hex & Company,1583366400000,2871 Broadway,40.805264,-73.966232
687,47098,snwxzqybcfbgb,4835782,The Brooklyn Strategist,1583366400000,333 Court Street,40.682762,-73.995544
689,47098,269130622,855948,The Compleat Strategist,1583451000000,11 East 33rd Street,40.747402,-73.98415
690,47098,dxqvnnybcfbkb,855948,The Compleat Strategist,1583604000000,11 East 33rd Street,40.747402,-73.98415
693,47098,snwxzqybcfbpb,4835782,The Brooklyn Strategist,1583967600000,333 Court Street,40.682762,-73.995544
695,47098,dxqvnnybcfbsb,855948,The Compleat Strategist,1584205200000,11 East 33rd Street,40.747402,-73.98415
763,65784,fwwkkrybcfbvb,23886624,Ample Hills Creamery ,1584397800000,305 Nevins St 11215,40.67889,-73.987274
764,65784,269814273,26906060,Online event,1586903400000,address_1,-8.521147,179.1962
787,12907,zfkxprybcgbcc,26673908,BRONSTEIN APARTMENT,1583794800000,EAST 57TH STREET,40.760178,-73.96733
788,12907,dhqqnrybcfbwb,26292885,Hyatt Regency Phoenix,1586523600000,122 N 2nd St,33.449825,-112.07189
789,12907,fmzjrrybcgbrb,26673908,BRONSTEIN APARTMENT,1586818800000,EAST 57TH STREET,40.760178,-73.96733
791,12907,fmzjrrybchbpb,26673908,BRONSTEIN APARTMENT,1588289400000,EAST 57TH STREET,40.760178,-73.96733
797,8940,mgljwqybcgbmb,26906060,Online event,1586469600000,address_1,-8.521147,179.1962
798,8940,hgljwqybcgbdc,26906060,Online event,1587592800000,address_1,-8.521147,179.1962
871,52576,269928482,26019022,New York,1586905200000,address_1,40.712776,-74.005974
1949,49130,269095281,903097,metro diner,1583538300000,100th and Broadway,40.797178,-73.969825
1963,57688,268581235,26055157,Bierocracy,1583366400000,12-23 Jackson Ave,40.743984,-73.95025
1964,57688,268620729,26377321,SoHo Playhouse,1583368200000,15 Vandam St,40.726532,-74.00437
1968,57688,269843319,26906060,Online event,1586903400000,address_1,40.67344,-73.96795
1969,57688,270069401,26906060,Online event,1587510000000,address_1,-8.521147,179.1962
2002,130643,269704693,25432023,TRS Inc Professional Suite,1585609200000,40 Exchange Place,40.705788,-74.01025
2050,107592,269169839,26897020, CANCELLED due to Covid-19 precautions,1585693800000, CANCELLED due to Covid-19 precautions,40.712776,-74.005974
2067,50657,dfbwddybcfbdb,26088278,Whole Foods Market,1583796600000,95 E Houston St,40.723824,-73.99231
2068,50657,vxklnybcfbdb,26088278,Whole Foods Market,1583802000000,95 E Houston St,40.723824,-73.99231
2071,50657,nllvdlybcfbvb,26234740,Cafe 28,1585270800000,245 5th Ave,40.74454,-73.9872
2072,50657,dfbwddybcgbjb,16406642,Panera Bread,1586215800000,345 Adams Street,40.692825,-73.98845
2113,134708,269213992,24876882,King David Glatt Kosher Restaurant,1584054000000,101-10 Queens Blvd.,40.726097,-73.852554
2114,134708,269094588,26884280,Sheepshead Bay,1584284400000,address_1,40.586792,-73.95424
2272,54126,trfsnrybcfbgb,9451452,Simon's Place,1583366400000,114 Christopher St #32,40.733181,-74.005394
2395,30873,268828889,26049724,Claret Wine Bar,1583280000000,4602 Skillman Ave,40.74641,-73.917854
2396,30873,269875508,26906060,Online event,1586145600000,address_1,-8.521147,179.1962
2397,30873,270257515,26906060,Online event,1588289400000,address_1,-8.521147,179.1962
2406,81314,267261983,1449572,Plainview Old Bethpage Library,1583971200000,999 Old Country Rd,40.7749,-73.47328
2407,81314,267259434,26906060,Online event,1586300400000,address_1,40.7749,-73.47328
2432,81082,269034117,26533395,Jackdaw,1583965800000,213 2nd Ave,40.731876,-73.98564
2434,54474,ckgzmpybcfbfb,26802534,875 3rd Ave,1583193600000,875 3rd Ave,40.757195,-73.969185
2453,140217,kkrhrrybcgbpb,26906060,Online event,1586624400000,address_1,40.752945,-73.98898
2454,140217,qdnnrrybcgbzb,26906060,Online event,1587315600000,address_1,40.752945,-73.98898
2455,140217,svvxcrybcgblc,26906060,Online event,1588107600000,address_1,40.77969,-73.95291
2577,144409,269628162,26906060,Online event,1585350000000,address_1,-8.521147,179.1962
2578,144409,269961375,26906060,Online event,1587164400000,address_1,-8.521147,179.1962
3517,57434,269628645,26906060,Online event,1585350000000,address_1,-8.521147,179.1962
3518,57434,269961360,26906060,Online event,1587164400000,address_1,-8.521147,179.1962
3524,107970,270277644,26906060,Online event,1588119300000,address_1,-8.521147,179.1962
3572,176399,266904905,26701222,Xandr,1583279100000,28 W 23rd Street,40.741486,-73.99099
3575,176399,270042008,26906060,Online event,1587052800000,address_1,40.753624,-73.97284
3576,176399,270036644,26906060,Online event,1587506400000,address_1,-8.521147,179.1962
3577,176399,270184073,26906060,Online event,1587657600000,address_1,-8.521147,179.1962
3600,177092,267088338,21107432,"Gotham Archery, Brooklyn, NY",1583078400000,480 Baltic Street,40.68257,-73.98611
3602,178198,267724268,12114922,2 Fifth Avenue,1583281800000,2 Fifth Avenue - Library Meeting room to the left of the Lobby,40.71435,-74.005974
3603,178198,269667787,26906060,Online event,1586302200000,address_1,-8.521147,179.1962
3604,178198,268682567,12114922,2 Fifth Avenue,1586302200000,2 Fifth Avenue - Library Meeting room to the left of the Lobby,40.71435,-74.005974
3758,184599,qkbtmrybcfbfc,17859982,The Bearded Dragon,1585002600000,123 Claremont Road,40.723698,-74.573555
3778,184599,qkbtmrybcgbbc,26906060,Online event,1587421800000,address_1,40.723698,-74.573555
3956,190144,269167229,26177375,Wu's Wonton King,1584054000000,165 E Broadway,40.713833,-73.98997
4872,194872,269635459,26906060,Online event,1585519200000,address_1,-8.521147,179.1962
4873,194872,269736233,26906060,Online event,1586124000000,address_1,-8.521147,179.1962
4874,194872,269923413,26906060,Online event,1586728800000,address_1,-8.521147,179.1962
4875,194872,270051091,26906060,Online event,1587333600000,address_1,-8.521147,179.1962
4876,194872,270165568,26906060,Online event,1587938400000,address_1,-8.521147,179.1962
5596,216933,267977132,26212501,UNO Pizzeria & Grill,1583452800000,432 Columbus Ave,40.783203,-73.974884
5597,216933,269594686,26906060,Online event,1585868400000,address_1,-8.521147,179.1962
5598,216933,269927928,26906060,Online event,1586561400000,address_1,-8.521147,179.1962
5599,216933,270062949,26906060,Online event,1587166200000,address_1,-8.521147,179.1962
5600,216933,270024751,26906060,Online event,1587688200000,address_1,-8.521147,179.1962
5601,216933,270228040,26906060,Online event,1587769200000,address_1,-8.521147,179.1962
6135,221208,268785469,1411703,SKYROOM TIMES SQUARE,1583449200000,330 West 40th Street,40.75645,-73.99252
6151,222903,270037621,26906060,Online event,1587830400000,address_1,-8.521147,179.1962
6196,227421,zvrmvpybcfbhb,23505070,875 Third Avenue,1583451000000,875 Third Avenue 2nd Floor Atrium @53rd Street,40.757217,-73.96918
6197,227421,zvrmvpybcfbqb,23505070,875 Third Avenue,1584052200000,875 Third Avenue 2nd Floor Atrium @53rd Street,40.757217,-73.96918
6206,227880,lkjrhrybcfbhb,26203079,"Community Church of New York, ",1583452800000,28 E. 35th St.,40.747963,-73.98187
6207,227880,cnmtspybcfbtb,920676,Stone Creek Bar and Lounge,1584286200000,140 East 27th Street,40.74161,-73.98253
6282,228383,268098229,21431172,Ayurveda Cafe,1583190900000,706 Amsterdam Ave,40.793007,-73.971344
6283,228383,268099236,276800,Symphony Space,1583195400000,2537 Broadway,40.79458,-73.972206
6284,228383,268098348,26158542,Blockheads,1583276400000,175 W 90th St,40.79062,-73.9725
6285,228383,268105843,276800,Symphony Space,1583281800000,2537 Broadway,40.79458,-73.972206
6286,228383,267614483,8224622,"Airport Rd NE, Calgary International Airport (YYC), Calgary, AB T2E 6W5",1583534700000,"Airport Rd NE, Calgary International Airport (YYC), Calgary, AB T2E 6W5",51.13147,-114.01056
6288,228383,269646429,26906060,Online event,1585875600000,address_1,-8.521147,179.1962
6289,228383,269897307,26906060,Online event,1586476800000,address_1,-8.521147,179.1962
6290,228383,270036595,26906060,Online event,1587342600000,address_1,-8.521147,179.1962
6291,228383,270063425,26906060,Online event,1587686400000,address_1,-8.521147,179.1962
6341,229184,270168173,26906060,Online event,1587510000000,address_1,-8.521147,179.1962
6365,231160,270245569,26906060,Online event,1587776400000,address_1,-8.521147,179.1962
6376,232129,268599510,26059049,House of Yes,1583092800000,2 Wyckoff Ave,40.7068,-73.9236
6377,232129,268599250,26680882,OPERA America's National Opera Center,1583629200000,330 7th Ave,40.747746,-73.99338
6378,232129,270138634,26906060,Online event,1587322800000,address_1,-8.521147,179.1962
6379,232129,270233879,26906060,Online event,1588197600000,address_1,-8.521147,179.1962
6392,234502,268876525,26187693,Bar Nine,1583539200000,807 9th Ave,40.765717,-73.98755
6393,235362,269685332,26912408,Live Online from NYC ,1586005200000,NYC,40.712776,-74.005974
6394,235362,269896151,26912408,Live Online from NYC ,1586610000000,NYC,40.712776,-74.005974
7189,238441,268825745,3570062,Four Faced Liar,1583614800000,165 West 4th Street,40.732132,-74.0014
7194,241442,269629119,26906060,Online event,1585350000000,address_1,-8.521147,179.1962
7195,241442,269962127,26906060,Online event,1587164400000,address_1,-8.521147,179.1962
7264,242218,vggmnrybcfbdb,714998,LGBT Community Center,1583190000000,208 West 13th Street,40.738144,-74.00107
7265,242218,vmgmnrybcfbdb,24927888,Good Stuff Diner,1583198100000,109 West 14th Street,40.73786,-73.99727
7268,242218,ssgmnrybcfbnb,26074290,"The Lesbian, Gay, Bisexual & Transgender Community Center",1583881200000,208 W 13th St,40.73804,-74.00108
7270,242218,djjmnrybcfbpb,23610245,Cubby Hole,1583964900000,281 West 12th Street (Corner of W. 12th and W. 4th St),40.737682,-74.003746
7271,242218,gxmxqrybcfbdc,26909648,Zoom,1584896400000,Virtual Online Meeting,40.712776,-74.005974
7272,242218,hbmvqrybcfbgc,26910362,Remote Meeting Hosted by SideBiSide,1585090800000,No Address,29.547567,-39.577744
7273,242218,npjmnrybcfbgc,26901463,Remote Meeting hosted by the LOFT LGBT Center,1585092600000,details TBA ... pleased stay tuned,41.033985,-73.76291
7276,242218,269692802,26906060,Online event,1585872000000,address_1,-8.521147,179.1962
7277,242218,vggmnrybcgbjb,714998,LGBT Community Center,1586210400000,208 West 13th Street,40.738144,-74.00107
7279,242218,xdngrrybcgbnb,26171332,Brooklyn Community Pride Center,1586556000000,Herkimer St,40.679733,-73.94662
7281,242218,hhgmnrybcgbvb,714998,LGBT Community Center,1587074400000,208 West 13th Street,40.738144,-74.00107
7282,242218,vkngrrybcgbmc,26906060,Online event,1587592800000,address_1,-8.521147,179.1962
7286,242218,gxmxqrybcgbjc,26909648,Zoom,1587920400000,Virtual Online Meeting,40.712776,-74.005974
7287,242218,qmjcrrybcgblc,26906060,Online event,1588114800000,address_1,-8.521147,179.1962
7373,255307,221955590,26906060,Online event,1588028400000,address_1,-8.521147,179.1962
7384,255797,268964873,24876882,King David Glatt Kosher Restaurant,1584054000000,101-10 Queens Blvd.,40.726097,-73.852554
7385,255797,269402268,1054496,Red Karaoke Lounge,1584228600000,2394 Coney Island Ave,40.598574,-73.961291
7387,255797,269697533,26911803,Old baku,1585522800000,115 Ditmars ave,40.63584,-73.97751
7415,263790,cwpcspybcfbgb,24649803,Microsoft,1583362800000,"Microsoft Technology Center, 11 Times Square",40.756992,-73.989677
7416,263790,cwpcspybcfbhc,26906060,Online event,1585173600000,address_1,-8.521147,179.1962
7417,263790,rrbfrrybcgbcb,26906060,Online event,1585778400000,address_1,40.756992,-73.98968
7418,263790,rrbfrrybcgblb,26906060,Online event,1586383200000,address_1,-8.521147,179.1962
7419,263790,rrbfrrybcgbtb,26906060,Online event,1586988000000,address_1,-8.521147,179.1962
7420,263790,rrbfrrybcgbdc,26906060,Online event,1587592800000,address_1,-8.521147,179.1962
7421,263790,269332260,26906060,Online event,1587680100000,address_1,-8.521147,179.1962
7422,263790,vvrrrrybcgbmc,26906060,Online event,1588197600000,address_1,-8.521147,179.1962
7452,273731,269190957,26901034,Online event using Microsoft Teams,1584486000000,See event description for details,40.756752,-73.99003
7453,273731,268575023,26602452,100 Grand St,1587240000000,100 Grand St,40.7215,-74.00157
7455,273731,270002136,26906060,Online event,1587839400000,address_1,-8.521147,179.1962
7464,274991,269769251,26906060,Online event,1585843200000,address_1,-8.521147,179.1962
7479,275098,269779812,24835470,Online ,1586109600000,Online ,40.058323,-74.405663
7480,275098,269902913,24835470,Online ,1586714400000,Online ,40.058323,-74.405663
7665,278104,269959317,26906060,Online event,1586565000000,address_1,-8.521147,179.1962
8183,288027,268661183,24470319,Hida Japanese Restaurant  ,1583026200000,6 Saw Mill River Rd.,0,0
8191,289623,269928573,26019022,New York,1586905200000,address_1,40.712776,-74.005974
8278,295444,270047932,26906060,Online event,1587685500000,address_1,-8.521147,179.1962
8279,295444,270237077,26906060,Online event,1587772800000,address_1,-8.521147,179.1962
8288,297109,269883844,26906060,Online event,1586901600000,address_1,-8.521147,179.1962
8289,297109,270095688,26906060,Online event,1588284000000,address_1,40.75367,-73.99549
8310,298739,268810807,1497670,Solar Film/Video Productions,1587394800000,632 Broadway #304,40.726025,-73.99618
8312,298739,269973980,26906060,Online event,1587855600000,address_1,-8.521147,179.1962
8314,298739,269995137,26906060,Online event,1587855600000,address_1,-8.521147,179.1962
8315,298739,270127727,26906060,Online event,1587942000000,address_1,-8.521147,179.1962
8388,306773,hqvblrybcgbsb,26906060,Online event,1586905200000,address_1,40.754673,-73.9848
8821,332082,qtnbnrybcfbfb,24830101,MS131,1583276400000,100 Hester St.,40.716213,-73.993553
8822,332082,fvnbnrybcfbjb,24830101,MS131,1583535600000,100 Hester St.,40.716213,-73.993553
8824,332082,qtnbnrybcfbnb,24830101,MS131,1583877600000,100 Hester St.,40.716213,-73.993553
9065,344133,dgdpbqybcfbkb,24035303,JC Studios,1583607600000,143 Christopher Columbus Dr,40.720139,-74.044838
9066,344133,xwkkgrybcfbrb,25421666,Pearl Studios,1584140400000,500 8th Avenue,40.75312,-73.99246
9067,344133,dgdpbqybcgbgb,26906060,Online event,1586023200000,address_1,40.72014,-74.04484
9068,344133,xwkkgrybcgbnb,26906060,Online event,1586559600000,address_1,40.75312,-73.99246
9363,344877,269737036,26906060,Online event,1586646000000,address_1,-8.521147,179.1962
10132,349090,hlczmrybcfbjb,25132992,"180 Maiden Ln, New York, NY 10038",1583542800000,"180 Maiden Ln, New York, NY 10038",40.705288,-74.004883
10133,349090,kxfqqrybcfbrb,26228125,180 Maiden Ln,1584144000000,180 Maiden Ln,40.70525,-74.00547
10134,349090,xnftqrybcfbbc,26228125,180 Maiden Ln,1584748800000,180 Maiden Ln,40.70525,-74.00547
10135,349090,269119819,26043948,Brookfield Place,1584813600000,230 Vesey St,40.712715,-74.01528
10136,349090,bzfqqrybcfbkc,26906060,Online event,1585353600000,address_1,40.70525,-74.00547
10137,349090,bzfqqrybcgbfb,26906060,Online event,1585958400000,address_1,40.70525,-74.00547
10138,349090,bzfqqrybcgbnb,26906060,Online event,1586563200000,address_1,40.70525,-74.00547
10139,349090,bzfqqrybcgbwb,26906060,Online event,1587168000000,address_1,40.70525,-74.00547
10140,349090,bzfqqrybcgbgc,26228125,180 Maiden Ln,1587772800000,180 Maiden Ln,40.70525,-74.00547
10224,355348,kcldrrybcgbmb,26910819,Anywhere,1586469600000,Earth,40.752361,-73.970337
11365,368356,269628854,26906060,Online event,1585350000000,address_1,-8.521147,179.1962
11724,370596,269123841,26131603,The VNYL- Vintage New York Lifestyle,1584482400000,100 3rd Ave,40.73251,-73.98817
12046,370628,268661218,26478236,Hida Hibachi & Japanese Restaurant,1583026200000,6 Saw Mill River Rd #5,41.089363,-73.81861
12070,374316,kxgkmrybcfbcb,18951532,Riverside Park (108 st),1583080200000,Riverside park,40.808498,-73.968338
12071,374316,jcxnnrybcfbkb,18951532,Riverside Park (108 st),1583596800000,Riverside park,40.80434,-73.971214
12072,374316,kxgkmrybcfblb,18951532,Riverside Park (108 st),1583681400000,Riverside park,40.808498,-73.968338
12073,374316,jcxnnrybcfbsb,18951532,Riverside Park (108 st),1584198000000,Riverside park,40.80434,-73.971214
12074,374316,kxgkmrybcfbtb,18951532,Riverside Park (108 st),1584286200000,Riverside park,40.808498,-73.968338
12199,378676,268673175,26187806,Nirvana,1583366400000,346 Lexington Ave,40.750004,-73.97738
12238,380543,269185328,26890207,by CHLOE. - Seaport District,1583604000000,181 Front St,40.70653,-74.004135
12239,380543,269185203,26890190,The Cinnamon Snail,1584570600000,2 Pennsylvania Plaza,40.749725,-73.99246
12240,380543,269796919,26906060,Online event,1586815200000,address_1,-8.521147,179.1962
12241,380543,269797032,26906060,Online event,1588024800000,address_1,-8.521147,179.1962
12291,383040,269754730,26906060,Online event,1585953000000,address_1,-8.521147,179.1962
12292,383040,269974380,26906060,Online event,1586635200000,address_1,-8.521147,179.1962
12294,383040,269975143,26906060,Online event,1586905200000,address_1,-8.521147,179.1962
12295,383040,269975332,26906060,Online event,1586991600000,address_1,-8.521147,179.1962
12296,383040,270096777,26906060,Online event,1587412800000,address_1,-8.521147,179.1962
12298,383040,270096817,26906060,Online event,1587672000000,address_1,-8.521147,179.1962
12300,383040,270096843,26906060,Online event,1587931200000,address_1,-8.521147,179.1962
12302,383040,270179963,26906060,Online event,1588113000000,address_1,-8.521147,179.1962
12303,383040,270326928,26906060,Online event,1588194000000,address_1,-8.521147,179.1962
12305,383040,270297380,26906060,Online event,1588285800000,address_1,-8.521147,179.1962
12950,398480,269962724,26906060,Online event,1587164400000,address_1,-8.521147,179.1962
12960,399919,mplkkrybcfbnb,24350828,Ukrainian East Village Restaurant,1583881200000,140 Second Avenue,40.72887,-73.987122
12961,399919,mplkkrybcgbsb,26906060,Online event,1586905200000,address_1,40.72887,-73.98712
13070,404437,268660380,26766345,Tito Murphys,1583024400000,346 W 46th St,40.760323,-73.98978
13071,404437,268449341,26180917,Windfall,1583024400000,23 W 39th St,40.752464,-73.9837
13075,404437,267808101,25259121,Bryant Park Lounge (Residence Inn Marriott - Times Square),1583451000000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
13077,404437,268617346,26862143,Nosh! at Courtyard Marriott,1583542800000,"114 W 40th St,",40.753563,-73.98623
13079,404437,dbrsjrybcfbkb,26136720,Stout NYC ~ Grand Central,1583629200000,60 E 41st St,40.751595,-73.97885
13081,404437,268434337,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1583965800000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
13082,404437,268629069,25259121,Bryant Park Lounge (Residence Inn Marriott - Times Square),1584052200000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
13085,404437,268665967,26018497,The Playwright Irish Pub,1584138600000,27 W 35th St,40.74979,-73.98538
13088,404437,269408697,26136899,Tavern On the Green,1584291600000,W 67th St,40.77226,-73.97769
13090,404437,269582798,26906060,Online event,1585436400000,address_1,-8.521147,179.1962
13091,404437,269623862,26906060,Online event,1585501200000,address_1,-8.521147,179.1962
13092,404437,269582248,26906060,Online event,1585695600000,address_1,-8.521147,179.1962
13093,404437,269644342,26906060,Online event,1585782000000,address_1,-8.521147,179.1962
13094,404437,269677692,26906060,Online event,1585868400000,address_1,-8.521147,179.1962
13096,404437,269733759,26906060,Online event,1585960200000,address_1,-8.521147,179.1962
13097,404437,269733692,26906060,Online event,1586023200000,address_1,-8.521147,179.1962
13098,404437,269747753,26906060,Online event,1586046600000,address_1,-8.521147,179.1962
13099,404437,269733864,26906060,Online event,1586113200000,address_1,-8.521147,179.1962
13100,404437,269855248,26906060,Online event,1586129400000,address_1,-8.521147,179.1962
13101,404437,269842329,26906060,Online event,1586300400000,address_1,-8.521147,179.1962
13102,404437,269856321,26906060,Online event,1586392200000,address_1,-8.521147,179.1962
13104,404437,269857200,26906060,Online event,1586556000000,address_1,-8.521147,179.1962
13106,404437,269889945,26906060,Online event,1586644200000,address_1,-8.521147,179.1962
13107,404437,269891095,26906060,Online event,1586651400000,address_1,-8.521147,179.1962
13109,404437,269890591,26906060,Online event,1586732400000,address_1,-8.521147,179.1962
13110,404437,269891883,26906060,Online event,1586991600000,address_1,-8.521147,179.1962
13113,404437,270024879,26906060,Online event,1587160800000,address_1,-8.521147,179.1962
13114,404437,269666235,26906060,Online event,1587169800000,address_1,-8.521147,179.1962
13115,404437,269912602,26906060,Online event,1587254400000,address_1,-8.521147,179.1962
13117,404437,270025908,26906060,Online event,1587337200000,address_1,-8.521147,179.1962
13121,404437,270066863,26906060,Online event,1587765600000,address_1,-8.521147,179.1962
13122,404437,270132834,26906060,Online event,1587765600000,address_1,-8.521147,179.1962
13124,404437,270067770,26906060,Online event,1587861000000,address_1,-8.521147,179.1962
13125,404437,270142251,26906060,Online event,1587927600000,address_1,-8.521147,179.1962
13127,404437,270187834,26906060,Online event,1588201200000,address_1,-8.521147,179.1962
13515,404476,bxjvklybcfbjc,697072,The Creek and the Cave,1585274400000,10-93 Jackson Ave,40.743099,-73.95159
13601,415443,ldtbjrybcfbnb,26054157,Bocca di Bacco,1583879400000,169 9th Ave,40.744602,-74.002983
13602,415443,269998262,26906060,Online event,1586709900000,address_1,-8.521147,179.1962
13714,418253,269677856,26906060,Online event,1585429200000,address_1,-8.521147,179.1962
13724,418253,269765975,26906060,Online event,1586094300000,address_1,-8.521147,179.1962
13727,418253,269907408,26019022,New York,1586372400000,address_1,40.712776,-74.005974
13757,418253,270060933,26906060,Online event,1587504600000,address_1,-8.521147,179.1962
13760,418253,270080227,26906060,Online event,1587592800000,address_1,-8.521147,179.1962
13768,418253,270102884,26906060,Online event,1587769200000,address_1,-8.521147,179.1962
13773,418253,270185642,26906060,Online event,1587848400000,address_1,-8.521147,179.1962
13780,418253,270203344,26906060,Online event,1587931200000,address_1,-8.521147,179.1962
14472,423109,267020830,869661,Amelia's Bistro,1583191800000,187 Warren Street,40.713665,-74.04005
14473,423109,269160208,869661,Amelia's Bistro,1583692200000,187 Warren Street,40.713665,-74.04005
14484,423843,268399964,506526,Paddy Reilly's Bar,1583546400000,519 2nd Ave (@ 29th Street) ,40.75,-73.98
14485,423843,268533963,25527326,The Basilica of St. Patrick's Old Cathedral,1584201600000,273 Mott Street,40.723557,-73.995117
14486,423843,268533949,25527326,The Basilica of St. Patrick's Old Cathedral,1584201600000,273 Mott Street,40.723557,-73.995117
14487,423843,269666750,26906060,Online event,1585350000000,address_1,-8.521147,179.1962
14488,423843,270139705,26906060,Online event,1587333600000,address_1,-8.521147,179.1962
14489,423843,270107864,26906060,Online event,1587765600000,address_1,-8.521147,179.1962
14494,424879,264500340,26838076,Fotografiska New York,1584799200000,281 Park Ave S,40.73922,-73.986725
14495,424879,264500349,26058297,Dag Hammarskjöld Plaza,1586012400000,245 E 47th St,40.752815,-73.969795
14519,426897,drtrgqybcfbdb,672565,Fat Cat - Music & Games,1583191800000,75 Christopher St (at 7th Ave),40.733562,-74.003204
14520,426897,drtrgqybcfbmb,672565,Fat Cat - Music & Games,1583793000000,75 Christopher St (at 7th Ave),40.733562,-74.003204
14581,431480,dcnskmybcfbjb,866701,New York Society for Ethical Culture,1583539200000,2 West 64th Street,40.771156,-73.97969
14585,431480,268635130,866701,New York Society for Ethical Culture,1583794800000,2 West 64th Street,40.771156,-73.97969
14586,431480,269065819,866701,New York Society for Ethical Culture,1583877600000,2 West 64th Street,40.771156,-73.97969
14616,431480,gfqkrrybcgbjc,866701,New York Society for Ethical Culture,1587913200000,2 West 64th Street,40.771156,-73.97969
14724,440844,268673156,26187806,Nirvana,1583364600000,346 Lexington Ave,40.750004,-73.97738
14866,443233,270199556,26906060,Online event,1588201200000,address_1,-8.521147,179.1962
15035,443984,268673745,26187806,Nirvana,1583364600000,346 Lexington Ave,40.750004,-73.97738
15037,443984,269686746,26906060,Online event,1586473200000,address_1,-8.521147,179.1962
15039,443984,269253718,26906060,Online event,1588284000000,address_1,40.756744,-73.9899
15047,444040,269265025,26906060,Online event,1587596400000,address_1,-8.521147,179.1962
15056,444702,268654387,26191137,C.G. Jung Institute of New York,1583255700000,28 E 39th St,40.750423,-73.98014
15059,444702,269709674,26906060,Online event,1585791000000,address_1,-8.521147,179.1962
15060,444702,269809905,26906060,Online event,1585951200000,address_1,-8.521147,179.1962
15061,444702,269860534,26906060,Online event,1586473200000,address_1,-8.521147,179.1962
15062,444702,269289933,26906060,Online event,1586584800000,address_1,40.755363,-73.98442
15064,444702,269974416,26906060,Online event,1587513600000,address_1,-8.521147,179.1962
15065,444702,270249407,26906060,Online event,1588119300000,address_1,-8.521147,179.1962
15092,446699,268827809,26048657,Elsie Rooftop,1583965800000,1412 Broadway,40.75405,-73.986916
15098,448750,269242738,827728,Malibu Diner,1584208800000,163 W 23rd Street,40.74409,-73.99487
15099,448750,269842856,26906060,Online event,1586631600000,address_1,40.74409,-73.99487
15100,448750,270170446,26906060,Online event,1587596400000,address_1,40.72951,-73.998535
15124,460794,269630290,26906060,Online event,1585350000000,address_1,-8.521147,179.1962
15125,460794,269962830,26906060,Online event,1587164400000,address_1,-8.521147,179.1962
15137,464810,wrsslrybcfbcb,633581,Prospect Park Parade Grounds,1583089200000,Caton Ave & Argyle Rd.,40.651474,-73.966621
15138,464810,wrsslrybcfblb,209578,"Long Meadow, Prospect Park",1583690400000,Prospect Park West and 3rd St.,40.6647,-73.97199
15209,477112,269629172,26906060,Online event,1585350000000,address_1,-8.521147,179.1962
15210,477112,269962715,26906060,Online event,1587164400000,address_1,-8.521147,179.1962
15293,482725,269118772,838258,Sally's Home,1584306000000,2 Allen Place,40.930515,-73.80717
15357,488137,268760887,26864499,Glory Temple Ministries,1584201600000,588 Seaman Ave,40.66256,-73.61402
15369,488137,270204826,26906060,Online event,1588028400000,address_1,-8.521147,179.1962
16005,490552,268673136,26187806,Nirvana,1583364600000,346 Lexington Ave,40.750004,-73.97738
16063,494623,269193884,26218870,92nd Street Y,1584813600000,1395 Lexington Ave,40.78327,-73.952995
16064,494623,269198622,26218870,92nd Street Y,1585263600000,1395 Lexington Ave,40.78327,-73.952995
16065,494623,269635281,26906060,Online event,1585414800000,address_1,-8.521147,179.1962
16066,494623,269198649,26218870,92nd Street Y,1585954800000,1395 Lexington Ave,40.78327,-73.952995
16068,494623,269815787,26906060,Online event,1586023200000,address_1,-8.521147,179.1962
16069,494623,269829445,26906060,Online event,1586041200000,address_1,-8.521147,179.1962
16071,494623,269829634,26906060,Online event,1586215800000,address_1,-8.521147,179.1962
16072,494623,269944748,26906060,Online event,1586627100000,address_1,-8.521147,179.1962
16073,494623,270100229,26906060,Online event,1587229200000,address_1,-8.521147,179.1962
